ZONE_CODE,ZONE_LABEL,data_Cycle,data_Drive,data_Inact,data_CO2
E07000129,Blaby,1.900000000000000,51.500000000000000,59.500000000000000,746.700000000000000
E07000181,West Oxfordshire,3.000000000000000,48.400000000000000,59.700000000000000,775.700000000000000
E07000173,Gedling,1.300000000000000,42.800000000000000,63.100000000000000,625.400000000000000
E07000086,Eastleigh,1.800000000000000,51.100000000000000,50.800000000000000,764.100000000000000
E08000018,Rotherham,0.500000000000000,42.100000000000000,52.100000000000000,1906.600000000000000
E06000055,Bedford,2.500000000000000,40.000000000000000,59.400000000000000,992.300000000000000
E07000006,South Bucks,0.900000000000000,45.300000000000000,58.900000000000000,863.200000000000000
E07000176,Rushcliffe,2.100000000000000,45.600000000000000,62.600000000000000,739.000000000000000
E07000065,Wealden,0.700000000000000,44.400000000000000,62.400000000000000,930.900000000000000
E06000023,"Bristol, City of",5.000000000000000,32.600000000000000,61.300000000000000,2211.900000000000000
95AA,Antrim,0.000000000000000,0.000000000000000,0.000000000000000,559.610000000000000
95BB,Ards,0.000000000000000,0.000000000000000,0.000000000000000,474.590000000000000
95CC,Armagh,0.000000000000000,0.000000000000000,0.000000000000000,535.890000000000000
95DD,Ballymena,0.000000000000000,0.000000000000000,0.000000000000000,704.600000000000000
95EE,Ballymoney,0.000000000000000,0.000000000000000,0.000000000000000,216.010000000000000
95FF,Banbridge,0.000000000000000,0.000000000000000,0.000000000000000,374.980000000000000
95GG,Belfast,0.000000000000000,0.000000000000000,0.000000000000000,1787.400000000000000
95HH,Carrickfergus,0.000000000000000,0.000000000000000,0.000000000000000,200.250000000000000
95II,Castlereagh,0.000000000000000,0.000000000000000,0.000000000000000,334.680000000000000
95JJ,Coleraine,0.000000000000000,0.000000000000000,0.000000000000000,434.160000000000000
95KK,Cookstown,0.000000000000000,0.000000000000000,0.000000000000000,553.080000000000000
95LL,Craigavon,0.000000000000000,0.000000000000000,0.000000000000000,817.080000000000000
95MM,Derry,0.000000000000000,0.000000000000000,0.000000000000000,809.600000000000000
95NN,Down,0.000000000000000,0.000000000000000,0.000000000000000,505.830000000000000
95OO,Dungannon,0.000000000000000,0.000000000000000,0.000000000000000,641.710000000000000
95PP,Fermanagh,0.000000000000000,0.000000000000000,0.000000000000000,831.890000000000000
95QQ,Larne,0.000000000000000,0.000000000000000,0.000000000000000,254.850000000000000
95RR,Limavady,0.000000000000000,0.000000000000000,0.000000000000000,281.930000000000000
95SS,Lisburn,0.000000000000000,0.000000000000000,0.000000000000000,846.830000000000000
95TT,Magherafelt,0.000000000000000,0.000000000000000,0.000000000000000,400.880000000000000
95UU,Moyle,0.000000000000000,0.000000000000000,0.000000000000000,137.200000000000000
95VV,Newry and Mourne,0.000000000000000,0.000000000000000,0.000000000000000,772.980000000000000
95WW,Newtownabbey,0.000000000000000,0.000000000000000,0.000000000000000,531.870000000000000
95XX,North Down,0.000000000000000,0.000000000000000,0.000000000000000,404.110000000000000
95YY,Omagh,0.000000000000000,0.000000000000000,0.000000000000000,447.990000000000000
95ZZ,Strabane,0.000000000000000,0.000000000000000,0.000000000000000,354.010000000000000
01,Aberdeen City,1.800000000000000,52.500000000000000,0.000000000000000,1644.780000000000000
02,Aberdeenshire,0.800000000000000,64.600000000000000,0.000000000000000,1744.370000000000000
03,Angus,1.500000000000000,61.500000000000000,0.000000000000000,867.840000000000000
04,Argyll & Bute,1.200000000000000,51.900000000000000,0.000000000000000,114.580000000000000
05,Scottish Borders,1.100000000000000,59.700000000000000,0.000000000000000,634.620000000000000
06,Clackmannanshire,0.900000000000000,67.000000000000000,0.000000000000000,672.000000000000000
07,West Dunbartonshire,0.700000000000000,56.000000000000000,0.000000000000000,512.480000000000000
08,Dumfries & Galloway,1.500000000000000,58.600000000000000,0.000000000000000,41.750000000000000
09,Dundee City,1.300000000000000,52.100000000000000,0.000000000000000,916.180000000000000
10,East Ayrshire,0.400000000000000,64.500000000000000,0.000000000000000,518.250000000000000
11,East Dunbartonshire,0.900000000000000,62.200000000000000,0.000000000000000,561.690000000000000
12,East Lothian,1.300000000000000,56.500000000000000,0.000000000000000,1180.490000000000000
13,East Renfrewshire,0.800000000000000,64.400000000000000,0.000000000000000,502.720000000000000
14,"Edinburgh, City of",4.300000000000000,36.700000000000000,0.000000000000000,3117.610000000000000
15,Falkirk,1.000000000000000,65.300000000000000,0.000000000000000,2792.700000000000000
16,Fife,1.100000000000000,63.200000000000000,0.000000000000000,3732.680000000000000
17,Glasgow City,1.600000000000000,42.000000000000000,0.000000000000000,3563.620000000000000
18,Highland,2.500000000000000,55.800000000000000,0.000000000000000,355.400000000000000
19,Inverclyde,0.300000000000000,56.700000000000000,0.000000000000000,459.440000000000000
20,Midlothian,1.000000000000000,58.100000000000000,0.000000000000000,490.350000000000000
21,Moray,2.500000000000000,56.600000000000000,0.000000000000000,546.570000000000000
22,North Ayrshire,0.700000000000000,59.500000000000000,0.000000000000000,1038.880000000000000
23,North Lanarkshire,0.300000000000000,60.800000000000000,0.000000000000000,2200.100000000000000
24,Orkney Islands,1.400000000000000,52.000000000000000,0.000000000000000,231.480000000000000
25,Perth & Kinross,1.200000000000000,56.900000000000000,0.000000000000000,1190.410000000000000
26,Renfrewshire,0.800000000000000,59.600000000000000,0.000000000000000,1180.740000000000000
27,Shetland Islands,0.400000000000000,62.800000000000000,0.000000000000000,274.860000000000000
28,South Ayrshire,1.300000000000000,61.600000000000000,0.000000000000000,482.890000000000000
29,South Lanarkshire,0.400000000000000,61.900000000000000,0.000000000000000,1916.120000000000000
30,Stirling,1.100000000000000,60.200000000000000,0.000000000000000,646.970000000000000
31,West Lothian,0.700000000000000,63.600000000000000,0.000000000000000,1297.000000000000000
32,Eilean Siar,0.600000000000000,58.400000000000000,0.000000000000000,245.390000000000000
00NA,Isle of Anglesey,0.900000000000000,42.200000000000000,0.000000000000000,516.750000000000000
00NC,Gwynedd,0.800000000000000,38.200000000000000,0.000000000000000,749.850000000000000
00NE,Conwy,0.800000000000000,41.000000000000000,0.000000000000000,687.330000000000000
00NG,Denbighshire,1.000000000000000,40.800000000000000,0.000000000000000,580.770000000000000
00NJ,Flintshire,1.200000000000000,48.000000000000000,0.000000000000000,1952.900000000000000
00NL,Wrexham,0.800000000000000,44.700000000000000,0.000000000000000,1221.920000000000000
00NN,Powys,0.900000000000000,42.200000000000000,0.000000000000000,830.800000000000000
00NQ,Ceredigion,0.700000000000000,34.000000000000000,0.000000000000000,545.700000000000000
00NS,Pembrokeshire,0.500000000000000,40.500000000000000,0.000000000000000,1030.170000000000000
00NU,Carmarthenshire,0.500000000000000,42.600000000000000,0.000000000000000,1259.910000000000000
00NX,Swansea,0.800000000000000,39.600000000000000,0.000000000000000,1435.320000000000000
00NZ,Neath Port Talbot,0.700000000000000,41.600000000000000,0.000000000000000,5739.190000000000000
00PB,Bridgend,0.500000000000000,43.100000000000000,0.000000000000000,986.660000000000000
00PD,The Vale of Glamorgan,1.100000000000000,43.600000000000000,0.000000000000000,1207.160000000000000
00PF,"Rhondda, Cynon, Taff",0.300000000000000,40.700000000000000,0.000000000000000,1349.880000000000000
00PH,Merthyr Tydfil,0.200000000000000,38.100000000000000,0.000000000000000,333.470000000000000
00PK,Caerphilly,0.400000000000000,42.400000000000000,0.000000000000000,972.710000000000000
00PL,Blaenau Gwent,0.300000000000000,39.400000000000000,0.000000000000000,376.430000000000000
00PM,Torfaen,0.500000000000000,44.200000000000000,0.000000000000000,570.540000000000000
00PP,Monmouthshire,0.800000000000000,44.600000000000000,0.000000000000000,840.410000000000000
00PR,Newport,0.900000000000000,40.600000000000000,0.000000000000000,1380.570000000000000
00PT,Cardiff,2.300000000000000,34.900000000000000,0.000000000000000,2223.610000000000000
